fo250210_testNoCapa De-Embedded l1=5.0
Frequency GHz, DB[S11]
9.964,-1.79453e-007
9.965,-1.74807e-007
9.966,-1.70153e-007
9.967,-1.65493e-007
9.968,-1.60825e-007
9.969,-1.5615e-007
9.97,-1.51468e-007
9.971,-1.46778e-007
9.972,-1.42081e-007
9.973,-1.37377e-007
9.974,-1.32666e-007
9.975,-1.27948e-007
9.976,-1.23222e-007
9.977,-1.18489e-007
9.978,-1.13749e-007
9.979,-1.09001e-007
9.98,-1.04246e-007
9.981,-9.94843e-008
9.982,-9.47148e-008
9.983,-8.9938e-008
9.984,-8.51539e-008
9.985,-8.03625e-008
9.986,-7.55637e-008
9.987,-7.07576e-008
9.988,-6.59441e-008
9.989,-6.11232e-008
9.99,-5.6295e-008
9.991,-5.14593e-008
9.992,-4.66163e-008
9.993,-4.17659e-008
9.994,-3.69081e-008
9.995,-3.20429e-008
9.996,-2.71703e-008
9.997,-2.22902e-008
9.998,-1.74027e-008
9.999,-1.25078e-008
10,-7.6065e-009

fo250210_testNoCapa De-Embedded l1=5.0
Frequency GHz, DB[S22]
5,-9.66474e-009
5.001,-1.04897e-008
5.002,-1.13133e-008
5.003,-1.21348e-008
5.004,-1.2954e-008
5.005,-1.3771e-008
5.006,-1.45858e-008
5.007,-1.53985e-008
5.008,-1.62089e-008
5.009,-1.70172e-008
5.01,-1.78232e-008
5.011,-1.86271e-008
5.012,-1.94287e-008
5.013,-2.02282e-008
5.014,-2.10255e-008
5.015,-2.18206e-008
5.016,-2.26136e-008
5.017,-2.34043e-008
5.018,-2.41929e-008
5.019,-2.49793e-008
5.02,-2.57635e-008
5.021,-2.65456e-008
5.022,-2.73255e-008
5.023,-2.81032e-008
5.024,-2.88787e-008
5.025,-2.96521e-008
5.026,-3.04233e-008
5.027,-3.11923e-008
5.028,-3.19592e-008
5.029,-3.27239e-008
5.03,-3.34865e-008
5.031,-3.42469e-008
5.032,-3.50052e-008
5.033,-3.57613e-008
5.034,-3.65153e-008
5.035,-3.72671e-008
5.036,-3.80167e-008
5.037,-3.87642e-008
5.038,-3.95096e-008
5.039,-4.02529e-008
5.04,-4.09939e-008
5.041,-4.17329e-008
5.042,-4.24697e-008
5.043,-4.32044e-008
5.044,-4.39369e-008
5.045,-4.46674e-008
5.046,-4.53956e-008
5.047,-4.61218e-008
5.048,-4.68458e-008
5.049,-4.75677e-008
5.05,-4.82875e-008
5.051,-4.90052e-008
5.052,-4.97208e-008
5.053,-5.04342e-008
5.054,-5.11455e-008
5.055,-5.18547e-008
5.056,-5.25618e-008
5.057,-5.32668e-008
5.058,-5.39696e-008
5.059,-5.46704e-008
5.06,-5.53691e-008
5.061,-5.60656e-008
5.062,-5.67601e-008
5.063,-5.74524e-008
5.064,-5.81427e-008
5.065,-5.88308e-008
5.066,-5.95169e-008
5.067,-6.02009e-008
5.068,-6.08828e-008
5.069,-6.15626e-008
5.07,-6.22403e-008
5.071,-6.29159e-008
5.072,-6.35894e-008
5.073,-6.42609e-008
5.074,-6.49303e-008
5.075,-6.55976e-008
5.076,-6.62628e-008
5.077,-6.69259e-008
5.078,-6.7587e-008
5.079,-6.8246e-008
5.08,-6.8903e-008
5.081,-6.95578e-008
5.082,-7.02106e-008
5.083,-7.08614e-008
5.084,-7.151e-008
5.085,-7.21567e-008
5.086,-7.28012e-008
5.087,-7.34437e-008
5.088,-7.40842e-008
5.089,-7.47225e-008
5.09,-7.53589e-008
5.091,-7.59932e-008
5.092,-7.66254e-008
5.093,-7.72556e-008
5.094,-7.78838e-008
5.095,-7.85099e-008
5.096,-7.91339e-008
5.097,-7.9756e-008
5.098,-8.0376e-008
5.099,-8.09939e-008
5.1,-8.16098e-008
5.101,-8.22237e-008
5.102,-8.28356e-008
5.103,-8.34454e-008
5.104,-8.40532e-008
5.105,-8.4659e-008
5.106,-8.52628e-008
5.107,-8.58645e-008
5.108,-8.64642e-008
5.109,-8.70619e-008
5.11,-8.76576e-008
5.111,-8.82513e-008
5.112,-8.88429e-008
5.113,-8.94326e-008
5.114,-9.00202e-008
5.115,-9.06059e-008
5.116,-9.11895e-008
5.117,-9.17711e-008
5.118,-9.23507e-008
5.119,-9.29284e-008
5.12,-9.3504e-008
5.121,-9.40776e-008
5.122,-9.46493e-008
5.123,-9.52189e-008
5.124,-9.57866e-008
5.125,-9.63522e-008
5.126,-9.69159e-008
5.127,-9.74776e-008
5.128,-9.80373e-008
5.129,-9.85951e-008
5.13,-9.91508e-008
5.131,-9.97046e-008
5.132,-1.00256e-007
5.133,-1.00806e-007
5.134,-1.01354e-007
5.135,-1.019e-007
5.136,-1.02444e-007
5.137,-1.02986e-007
5.138,-1.03526e-007
5.139,-1.04064e-007
5.14,-1.046e-007
5.141,-1.05134e-007
5.142,-1.05666e-007
5.143,-1.06196e-007
5.144,-1.06725e-007
5.145,-1.07251e-007
5.146,-1.07775e-007
5.147,-1.08298e-007
5.148,-1.08818e-007
5.149,-1.09336e-007
5.15,-1.09853e-007
5.151,-1.10368e-007
5.152,-1.1088e-007
5.153,-1.11391e-007
5.154,-1.119e-007
5.155,-1.12407e-007
5.156,-1.12912e-007
5.157,-1.13415e-007
5.158,-1.13916e-007
5.159,-1.14415e-007
5.16,-1.14912e-007
5.161,-1.15407e-007
5.162,-1.15901e-007
5.163,-1.16392e-007
5.164,-1.16882e-007
5.165,-1.17369e-007
5.166,-1.17855e-007
5.167,-1.18339e-007
5.168,-1.18821e-007
5.169,-1.19301e-007
5.17,-1.19779e-007
5.171,-1.20255e-007
5.172,-1.20729e-007
5.173,-1.21202e-007
5.174,-1.21672e-007
5.175,-1.22141e-007
5.176,-1.22607e-007
5.177,-1.23072e-007
5.178,-1.23535e-007
5.179,-1.23996e-007
5.18,-1.24455e-007
5.181,-1.24912e-007
5.182,-1.25368e-007
5.183,-1.25821e-007
5.184,-1.26273e-007
5.185,-1.26722e-007
5.186,-1.2717e-007
5.187,-1.27616e-007
5.188,-1.2806e-007
5.189,-1.28502e-007
5.19,-1.28943e-007
5.191,-1.29381e-007
5.192,-1.29818e-007
5.193,-1.30253e-007
5.194,-1.30685e-007
5.195,-1.31116e-007
5.196,-1.31546e-007
5.197,-1.31973e-007
5.198,-1.32398e-007
5.199,-1.32822e-007
5.2,-1.33244e-007
5.201,-1.33664e-007
5.202,-1.34082e-007
5.203,-1.34498e-007
5.204,-1.34912e-007
5.205,-1.35325e-007
5.206,-1.35735e-007
5.207,-1.36144e-007
5.208,-1.36551e-007
5.209,-1.36956e-007
5.21,-1.3736e-007
5.211,-1.37761e-007
5.212,-1.38161e-007
5.213,-1.38559e-007
5.214,-1.38955e-007
5.215,-1.39349e-007
5.216,-1.39741e-007
5.217,-1.40132e-007
5.218,-1.40521e-007
5.219,-1.40908e-007
5.22,-1.41293e-007
5.221,-1.41676e-007
5.222,-1.42057e-007
5.223,-1.42437e-007
5.224,-1.42815e-007
5.225,-1.43191e-007
5.226,-1.43565e-007
5.227,-1.43938e-007
5.228,-1.44309e-007
5.229,-1.44677e-007
5.23,-1.45045e-007
5.231,-1.4541e-007
5.232,-1.45773e-007
5.233,-1.46135e-007
5.234,-1.46495e-007
5.235,-1.46853e-007
5.236,-1.47209e-007
5.237,-1.47564e-007
5.238,-1.47917e-007
5.239,-1.48268e-007
5.24,-1.48617e-007
5.241,-1.48965e-007
5.242,-1.4931e-007
5.243,-1.49654e-007
5.244,-1.49996e-007
5.245,-1.50337e-007
5.246,-1.50675e-007
5.247,-1.51012e-007
5.248,-1.51347e-007
5.249,-1.51681e-007
5.25,-1.52012e-007
5.251,-1.52342e-007
5.252,-1.5267e-007
5.253,-1.52996e-007
5.254,-1.53321e-007
5.255,-1.53644e-007
5.256,-1.53965e-007
5.257,-1.54284e-007
5.258,-1.54602e-007
5.259,-1.54918e-007
5.26,-1.55232e-007
5.261,-1.55544e-007
5.262,-1.55855e-007
5.263,-1.56164e-007
5.264,-1.56471e-007
5.265,-1.56776e-007
5.266,-1.5708e-007
5.267,-1.57382e-007
5.268,-1.57682e-007
5.269,-1.57981e-007
5.27,-1.58278e-007
5.271,-1.58573e-007
5.272,-1.58866e-007
5.273,-1.59158e-007
5.274,-1.59448e-007
5.275,-1.59736e-007
5.276,-1.60023e-007
5.277,-1.60307e-007
5.278,-1.60591e-007
5.279,-1.60872e-007
5.28,-1.61152e-007
5.281,-1.6143e-007
5.282,-1.61706e-007
5.283,-1.61981e-007
5.284,-1.62254e-007
5.285,-1.62525e-007
5.286,-1.62794e-007
5.287,-1.63062e-007
5.288,-1.63329e-007
5.289,-1.63593e-007
5.29,-1.63856e-007
5.291,-1.64117e-007
5.292,-1.64377e-007
5.293,-1.64634e-007
5.294,-1.6489e-007
5.295,-1.65145e-007
5.296,-1.65398e-007
5.297,-1.65649e-007
5.298,-1.65898e-007
5.299,-1.66146e-007
5.3,-1.66392e-007
5.301,-1.66637e-007
5.302,-1.66879e-007
5.303,-1.67121e-007
5.304,-1.6736e-007
5.305,-1.67598e-007
5.306,-1.67834e-007
5.307,-1.68069e-007
5.308,-1.68301e-007
5.309,-1.68533e-007
5.31,-1.68762e-007
5.311,-1.6899e-007
5.312,-1.69217e-007
5.313,-1.69441e-007
5.314,-1.69664e-007
5.315,-1.69886e-007
5.316,-1.70105e-007
5.317,-1.70324e-007
5.318,-1.7054e-007
5.319,-1.70755e-007
5.32,-1.70968e-007
5.321,-1.7118e-007
5.322,-1.7139e-007
5.323,-1.71598e-007
5.324,-1.71805e-007
5.325,-1.7201e-007
5.326,-1.72214e-007
5.327,-1.72416e-007
5.328,-1.72616e-007
5.329,-1.72815e-007
5.33,-1.73012e-007
5.331,-1.73208e-007
5.332,-1.73401e-007
5.333,-1.73594e-007
5.334,-1.73784e-007
5.335,-1.73974e-007
5.336,-1.74161e-007
5.337,-1.74347e-007
5.338,-1.74531e-007
5.339,-1.74714e-007
5.34,-1.74895e-007
5.341,-1.75075e-007
5.342,-1.75253e-007
5.343,-1.75429e-007
5.344,-1.75604e-007
5.345,-1.75778e-007
5.346,-1.75949e-007
5.347,-1.76119e-007
5.348,-1.76288e-007
5.349,-1.76455e-007
5.35,-1.7662e-007
5.351,-1.76784e-007
5.352,-1.76946e-007
5.353,-1.77107e-007
5.354,-1.77266e-007
5.355,-1.77424e-007
5.356,-1.7758e-007
5.357,-1.77734e-007
5.358,-1.77887e-007
5.359,-1.78039e-007
5.36,-1.78189e-007
5.361,-1.78337e-007
5.362,-1.78484e-007
5.363,-1.78629e-007
5.364,-1.78773e-007
5.365,-1.78915e-007
5.366,-1.79055e-007
5.367,-1.79194e-007
5.368,-1.79332e-007
5.369,-1.79468e-007
5.37,-1.79602e-007
5.371,-1.79735e-007
5.372,-1.79867e-007
5.373,-1.79997e-007
5.374,-1.80125e-007
5.375,-1.80252e-007
5.376,-1.80377e-007
5.377,-1.80501e-007
5.378,-1.80623e-007
5.379,-1.80744e-007
5.38,-1.80864e-007
5.381,-1.80981e-007
5.382,-1.81098e-007
5.383,-1.81212e-007
5.384,-1.81326e-007
5.385,-1.81437e-007
5.386,-1.81548e-007
5.387,-1.81656e-007
5.388,-1.81764e-007
5.389,-1.8187e-007
5.39,-1.81974e-007
5.391,-1.82077e-007
5.392,-1.82178e-007
5.393,-1.82278e-007
5.394,-1.82376e-007
5.395,-1.82473e-007
5.396,-1.82569e-007
5.397,-1.82662e-007
5.398,-1.82755e-007
5.399,-1.82846e-007
5.4,-1.82935e-007
5.401,-1.83023e-007
5.402,-1.8311e-007
5.403,-1.83195e-007
5.404,-1.83279e-007
5.405,-1.83361e-007
5.406,-1.83442e-007
5.407,-1.83521e-007
5.408,-1.83599e-007
5.409,-1.83675e-007
5.41,-1.8375e-007
5.411,-1.83823e-007
5.412,-1.83895e-007
5.413,-1.83966e-007
5.414,-1.84035e-007
5.415,-1.84103e-007
5.416,-1.84169e-007
5.417,-1.84234e-007
5.418,-1.84297e-007
5.419,-1.84359e-007
5.42,-1.8442e-007
5.421,-1.84479e-007
5.422,-1.84536e-007
5.423,-1.84593e-007
5.424,-1.84647e-007
5.425,-1.84701e-007
5.426,-1.84753e-007
5.427,-1.84803e-007
5.428,-1.84852e-007
5.429,-1.849e-007
5.43,-1.84946e-007
5.431,-1.84991e-007
5.432,-1.85035e-007
5.433,-1.85077e-007
5.434,-1.85117e-007
5.435,-1.85157e-007
5.436,-1.85194e-007
5.437,-1.85231e-007
5.438,-1.85266e-007
5.439,-1.853e-007
5.44,-1.85332e-007
5.441,-1.85363e-007
5.442,-1.85392e-007
5.443,-1.8542e-007
5.444,-1.85447e-007
5.445,-1.85472e-007
5.446,-1.85496e-007
5.447,-1.85519e-007
5.448,-1.8554e-007
5.449,-1.8556e-007
5.45,-1.85578e-007
5.451,-1.85595e-007
5.452,-1.85611e-007
5.453,-1.85625e-007
5.454,-1.85638e-007
5.455,-1.8565e-007
5.456,-1.8566e-007
5.457,-1.85669e-007
5.458,-1.85677e-007
5.459,-1.85683e-007
5.46,-1.85688e-007
5.461,-1.85691e-007
5.462,-1.85693e-007
5.463,-1.85694e-007
5.464,-1.85693e-007
5.465,-1.85691e-007
5.466,-1.85688e-007
5.467,-1.85683e-007
5.468,-1.85677e-007
5.469,-1.8567e-007
5.47,-1.85661e-007
5.471,-1.85652e-007
5.472,-1.8564e-007
5.473,-1.85628e-007
5.474,-1.85614e-007
5.475,-1.85598e-007
5.476,-1.85582e-007
5.477,-1.85564e-007
5.478,-1.85545e-007
5.479,-1.85524e-007
5.48,-1.85502e-007
5.481,-1.85479e-007
5.482,-1.85454e-007
5.483,-1.85429e-007
5.484,-1.85401e-007
5.485,-1.85373e-007
5.486,-1.85343e-007
5.487,-1.85312e-007
5.488,-1.8528e-007
5.489,-1.85246e-007
5.49,-1.85211e-007
5.491,-1.85175e-007
5.492,-1.85138e-007
5.493,-1.85099e-007
5.494,-1.85059e-007
5.495,-1.85017e-007
5.496,-1.84975e-007
5.497,-1.84931e-007
5.498,-1.84886e-007
5.499,-1.84839e-007
5.5,-1.84791e-007
5.501,-1.84742e-007
5.502,-1.84692e-007
5.503,-1.8464e-007
5.504,-1.84587e-007
5.505,-1.84533e-007
5.506,-1.84478e-007
5.507,-1.84421e-007
5.508,-1.84363e-007
5.509,-1.84304e-007
5.51,-1.84244e-007
5.511,-1.84182e-007
5.512,-1.84119e-007
5.513,-1.84055e-007
5.514,-1.83989e-007
5.515,-1.83923e-007
5.516,-1.83855e-007
5.517,-1.83786e-007
5.518,-1.83715e-007
5.519,-1.83643e-007
5.52,-1.83571e-007
5.521,-1.83496e-007
5.522,-1.83421e-007
5.523,-1.83344e-007
5.524,-1.83267e-007
5.525,-1.83188e-007
5.526,-1.83107e-007
5.527,-1.83026e-007
5.528,-1.82943e-007
5.529,-1.82859e-007
5.53,-1.82774e-007
5.531,-1.82688e-007
5.532,-1.826e-007
5.533,-1.82511e-007
5.534,-1.82421e-007
5.535,-1.8233e-007
5.536,-1.82237e-007
5.537,-1.82144e-007
5.538,-1.82049e-007
5.539,-1.81953e-007
5.54,-1.81856e-007
5.541,-1.81757e-007
5.542,-1.81658e-007
5.543,-1.81557e-007
5.544,-1.81455e-007
5.545,-1.81351e-007
5.546,-1.81247e-007
5.547,-1.81141e-007
5.548,-1.81035e-007
5.549,-1.80927e-007
5.55,-1.80818e-007
5.551,-1.80707e-007
5.552,-1.80596e-007
5.553,-1.80483e-007
5.554,-1.80369e-007
5.555,-1.80254e-007
5.556,-1.80138e-007
5.557,-1.80021e-007
5.558,-1.79902e-007
5.559,-1.79783e-007
5.56,-1.79662e-007
5.561,-1.7954e-007
5.562,-1.79417e-007
5.563,-1.79293e-007
5.564,-1.79167e-007
5.565,-1.79041e-007
5.566,-1.78913e-007
5.567,-1.78784e-007
5.568,-1.78654e-007
5.569,-1.78523e-007
5.57,-1.78391e-007
5.571,-1.78257e-007
5.572,-1.78123e-007
5.573,-1.77987e-007
5.574,-1.7785e-007
5.575,-1.77712e-007
5.576,-1.77573e-007
5.577,-1.77433e-007
5.578,-1.77291e-007
5.579,-1.77149e-007
5.58,-1.77005e-007
5.581,-1.76861e-007
5.582,-1.76715e-007
5.583,-1.76568e-007
5.584,-1.7642e-007
5.585,-1.76271e-007
5.586,-1.7612e-007
5.587,-1.75969e-007
5.588,-1.75817e-007
5.589,-1.75663e-007
5.59,-1.75508e-007
5.591,-1.75352e-007
5.592,-1.75196e-007
5.593,-1.75038e-007
5.594,-1.74879e-007
5.595,-1.74718e-007
5.596,-1.74557e-007
5.597,-1.74395e-007
5.598,-1.74231e-007
5.599,-1.74067e-007
5.6,-1.73901e-007
5.601,-1.73735e-007
5.602,-1.73567e-007
5.603,-1.73398e-007
5.604,-1.73228e-007
5.605,-1.73057e-007
5.606,-1.72885e-007
5.607,-1.72712e-007
5.608,-1.72538e-007
5.609,-1.72363e-007
5.61,-1.72186e-007
5.611,-1.72009e-007
5.612,-1.71831e-007
5.613,-1.71651e-007
5.614,-1.71471e-007
5.615,-1.71289e-007
5.616,-1.71106e-007
5.617,-1.70923e-007
5.618,-1.70738e-007
5.619,-1.70552e-007
5.62,-1.70365e-007
5.621,-1.70178e-007
5.622,-1.69989e-007
5.623,-1.69799e-007
5.624,-1.69608e-007
5.625,-1.69416e-007
5.626,-1.69223e-007
5.627,-1.69029e-007
5.628,-1.68834e-007
5.629,-1.68638e-007
5.63,-1.6844e-007
5.631,-1.68242e-007
5.632,-1.68043e-007
5.633,-1.67843e-007
5.634,-1.67642e-007
5.635,-1.67439e-007
5.636,-1.67236e-007
5.637,-1.67032e-007
5.638,-1.66827e-007
5.639,-1.66621e-007
5.64,-1.66413e-007
5.641,-1.66205e-007
5.642,-1.65996e-007
5.643,-1.65786e-007
5.644,-1.65574e-007
5.645,-1.65362e-007
5.646,-1.65149e-007
5.647,-1.64935e-007
5.648,-1.64719e-007
5.649,-1.64503e-007
5.65,-1.64286e-007
5.651,-1.64068e-007
5.652,-1.63849e-007
5.653,-1.63629e-007
5.654,-1.63408e-007
5.655,-1.63186e-007
5.656,-1.62963e-007
5.657,-1.62739e-007
5.658,-1.62514e-007
5.659,-1.62288e-007
5.66,-1.62061e-007
5.661,-1.61833e-007
5.662,-1.61604e-007
5.663,-1.61374e-007
5.664,-1.61143e-007
5.665,-1.60912e-007
5.666,-1.60679e-007
5.667,-1.60446e-007
5.668,-1.60211e-007
5.669,-1.59975e-007
5.67,-1.59739e-007
5.671,-1.59502e-007
5.672,-1.59263e-007
5.673,-1.59024e-007
5.674,-1.58784e-007
5.675,-1.58543e-007
5.676,-1.58301e-007
5.677,-1.58058e-007
5.678,-1.57814e-007
5.679,-1.57569e-007
5.68,-1.57323e-007
5.681,-1.57076e-007
5.682,-1.56829e-007
5.683,-1.5658e-007
5.684,-1.56331e-007
5.685,-1.5608e-007
5.686,-1.55829e-007
5.687,-1.55577e-007
5.688,-1.55324e-007
5.689,-1.5507e-007
5.69,-1.54815e-007
5.691,-1.54559e-007
5.692,-1.54302e-007
5.693,-1.54045e-007
5.694,-1.53786e-007
5.695,-1.53527e-007
5.696,-1.53266e-007
5.697,-1.53005e-007
5.698,-1.52743e-007
5.699,-1.5248e-007
5.7,-1.52216e-007
5.701,-1.51951e-007
5.702,-1.51686e-007
5.703,-1.51419e-007
5.704,-1.51152e-007
5.705,-1.50883e-007
5.706,-1.50614e-007
5.707,-1.50344e-007
5.708,-1.50073e-007
5.709,-1.49801e-007
5.71,-1.49529e-007
5.711,-1.49255e-007
5.712,-1.48981e-007
5.713,-1.48706e-007
5.714,-1.4843e-007
5.715,-1.48153e-007
5.716,-1.47875e-007
5.717,-1.47596e-007
5.718,-1.47317e-007
5.719,-1.47036e-007
5.72,-1.46755e-007
5.721,-1.46473e-007
5.722,-1.4619e-007
5.723,-1.45906e-007
5.724,-1.45622e-007
5.725,-1.45336e-007
5.726,-1.4505e-007
5.727,-1.44763e-007
5.728,-1.44475e-007
5.729,-1.44186e-007
5.73,-1.43897e-007
5.731,-1.43606e-007
5.732,-1.43315e-007
5.733,-1.43023e-007
5.734,-1.4273e-007
5.735,-1.42436e-007
5.736,-1.42142e-007
5.737,-1.41847e-007
5.738,-1.41551e-007
5.739,-1.41254e-007
5.74,-1.40956e-007
5.741,-1.40657e-007
5.742,-1.40358e-007
5.743,-1.40058e-007
5.744,-1.39757e-007
5.745,-1.39455e-007
5.746,-1.39152e-007
5.747,-1.38849e-007
5.748,-1.38545e-007
5.749,-1.3824e-007
5.75,-1.37934e-007
5.751,-1.37628e-007
5.752,-1.3732e-007
5.753,-1.37012e-007
5.754,-1.36703e-007
5.755,-1.36394e-007
5.756,-1.36083e-007
5.757,-1.35772e-007
5.758,-1.3546e-007
5.759,-1.35147e-007
5.76,-1.34834e-007
5.761,-1.34519e-007
5.762,-1.34204e-007
5.763,-1.33888e-007
5.764,-1.33572e-007
5.765,-1.33254e-007
5.766,-1.32936e-007
5.767,-1.32618e-007
5.768,-1.32298e-007
5.769,-1.31977e-007
5.77,-1.31656e-007
5.771,-1.31334e-007
5.772,-1.31012e-007
5.773,-1.30688e-007
5.774,-1.30364e-007
5.775,-1.30039e-007
5.776,-1.29714e-007
5.777,-1.29388e-007
5.778,-1.2906e-007
5.779,-1.28733e-007
5.78,-1.28404e-007
5.781,-1.28075e-007
5.782,-1.27745e-007
5.783,-1.27414e-007
5.784,-1.27083e-007
5.785,-1.26751e-007
5.786,-1.26418e-007
5.787,-1.26084e-007
5.788,-1.2575e-007
5.789,-1.25415e-007
5.79,-1.25079e-007
5.791,-1.24742e-007
5.792,-1.24405e-007
5.793,-1.24067e-007
5.794,-1.23729e-007
5.795,-1.23389e-007
5.796,-1.2305e-007
5.797,-1.22709e-007
5.798,-1.22367e-007
5.799,-1.22025e-007
5.8,-1.21683e-007
5.801,-1.21339e-007
5.802,-1.20995e-007
5.803,-1.2065e-007
5.804,-1.20305e-007
5.805,-1.19958e-007
5.806,-1.19611e-007
5.807,-1.19264e-007
5.808,-1.18916e-007
5.809,-1.18567e-007
5.81,-1.18217e-007
5.811,-1.17867e-007
5.812,-1.17516e-007
5.813,-1.17164e-007
5.814,-1.16812e-007
5.815,-1.16459e-007
5.816,-1.16105e-007
5.817,-1.15751e-007
5.818,-1.15396e-007
5.819,-1.15041e-007
5.82,-1.14684e-007
5.821,-1.14328e-007
5.822,-1.1397e-007
5.823,-1.13612e-007
5.824,-1.13253e-007
5.825,-1.12893e-007
5.826,-1.12533e-007
5.827,-1.12173e-007
5.828,-1.11811e-007
5.829,-1.11449e-007
5.83,-1.11086e-007
5.831,-1.10723e-007
5.832,-1.10359e-007
5.833,-1.09995e-007
5.834,-1.09629e-007
5.835,-1.09264e-007
5.836,-1.08897e-007
5.837,-1.0853e-007
5.838,-1.08162e-007
5.839,-1.07794e-007
5.84,-1.07425e-007
5.841,-1.07055e-007
5.842,-1.06685e-007
5.843,-1.06315e-007
5.844,-1.05943e-007
5.845,-1.05571e-007
5.846,-1.05199e-007
5.847,-1.04825e-007
5.848,-1.04452e-007
5.849,-1.04077e-007
5.85,-1.03702e-007
5.851,-1.03327e-007
5.852,-1.0295e-007
5.853,-1.02574e-007
5.854,-1.02196e-007
5.855,-1.01818e-007
5.856,-1.0144e-007
5.857,-1.01061e-007
5.858,-1.00681e-007
5.859,-1.00301e-007
5.86,-9.99197e-008
5.861,-9.95382e-008
5.862,-9.91562e-008
5.863,-9.87736e-008
5.864,-9.83904e-008
5.865,-9.80067e-008
5.866,-9.76224e-008
5.867,-9.72375e-008
5.868,-9.68521e-008
5.869,-9.64661e-008
5.87,-9.60795e-008
5.871,-9.56924e-008
5.872,-9.53047e-008
5.873,-9.49165e-008
5.874,-9.45277e-008
5.875,-9.41384e-008
5.876,-9.37485e-008
5.877,-9.33581e-008
5.878,-9.29671e-008
5.879,-9.25756e-008
5.88,-9.21836e-008
5.881,-9.1791e-008
5.882,-9.13979e-008
5.883,-9.10042e-008
5.884,-9.061e-008
5.885,-9.02153e-008
5.886,-8.982e-008
5.887,-8.94242e-008
5.888,-8.90279e-008
5.889,-8.86311e-008
5.89,-8.82337e-008
5.891,-8.78359e-008
5.892,-8.74375e-008
5.893,-8.70386e-008
5.894,-8.66391e-008
5.895,-8.62392e-008
5.896,-8.58388e-008
5.897,-8.54378e-008
5.898,-8.50363e-008
5.899,-8.46344e-008
5.9,-8.42319e-008
5.901,-8.3829e-008
5.902,-8.34255e-008
5.903,-8.30215e-008
5.904,-8.26171e-008
5.905,-8.22121e-008
5.906,-8.18067e-008
5.907,-8.14007e-008
5.908,-8.09943e-008
5.909,-8.05874e-008
5.91,-8.018e-008
5.911,-7.97721e-008
5.912,-7.93638e-008
5.913,-7.89549e-008
5.914,-7.85456e-008
5.915,-7.81358e-008
5.916,-7.77256e-008
5.917,-7.73148e-008
5.918,-7.69036e-008
5.919,-7.6492e-008
5.92,-7.60798e-008
5.921,-7.56673e-008
5.922,-7.52542e-008
5.923,-7.48407e-008
5.924,-7.44267e-008
5.925,-7.40123e-008
5.926,-7.35974e-008
5.927,-7.31821e-008
5.928,-7.27663e-008
5.929,-7.235e-008
5.93,-7.19334e-008
5.931,-7.15162e-008
5.932,-7.10987e-008
5.933,-7.06807e-008
5.934,-7.02622e-008
5.935,-6.98433e-008
5.936,-6.9424e-008
5.937,-6.90043e-008
5.938,-6.85841e-008
5.939,-6.81635e-008
5.94,-6.77424e-008
5.941,-6.7321e-008
5.942,-6.68991e-008
5.943,-6.64768e-008
5.944,-6.6054e-008
5.945,-6.56309e-008
5.946,-6.52073e-008
5.947,-6.47833e-008
5.948,-6.43589e-008
5.949,-6.39341e-008
5.95,-6.35089e-008
5.951,-6.30833e-008
5.952,-6.26573e-008
5.953,-6.22308e-008
5.954,-6.1804e-008
5.955,-6.13768e-008
5.956,-6.09491e-008
5.957,-6.05211e-008
5.958,-6.00927e-008
5.959,-5.96639e-008
5.96,-5.92347e-008
5.961,-5.88051e-008
5.962,-5.83751e-008
5.963,-5.79447e-008
5.964,-5.7514e-008
5.965,-5.70829e-008
5.966,-5.66514e-008
5.967,-5.62195e-008
5.968,-5.57872e-008
5.969,-5.53546e-008
5.97,-5.49216e-008
5.971,-5.44882e-008
5.972,-5.40545e-008
5.973,-5.36204e-008
5.974,-5.31859e-008
5.975,-5.2751e-008
5.976,-5.23159e-008
5.977,-5.18803e-008
5.978,-5.14444e-008
5.979,-5.10081e-008
5.98,-5.05715e-008
5.981,-5.01345e-008
5.982,-4.96972e-008
5.983,-4.92596e-008
5.984,-4.88215e-008
5.985,-4.83832e-008
5.986,-4.79445e-008
5.987,-4.75054e-008
5.988,-4.70661e-008
5.989,-4.66264e-008
5.99,-4.61863e-008
5.991,-4.57459e-008
5.992,-4.53052e-008
5.993,-4.48642e-008
5.994,-4.44228e-008
5.995,-4.39811e-008
5.996,-4.35391e-008
5.997,-4.30968e-008
5.998,-4.26541e-008
5.999,-4.22111e-008
6,-4.17678e-008
6.001,-4.13242e-008
6.002,-4.08803e-008
6.003,-4.04361e-008
6.004,-3.99915e-008
6.005,-3.95467e-008
6.006,-3.91015e-008
6.007,-3.86561e-008
6.008,-3.82103e-008
6.009,-3.77643e-008
6.01,-3.73179e-008
6.011,-3.68713e-008
6.012,-3.64243e-008
6.013,-3.59771e-008
6.014,-3.55296e-008
6.015,-3.50818e-008
6.016,-3.46337e-008
6.017,-3.41853e-008
6.018,-3.37366e-008
6.019,-3.32877e-008
6.02,-3.28385e-008
6.021,-3.23889e-008
6.022,-3.19392e-008
6.023,-3.14891e-008
6.024,-3.10388e-008
6.025,-3.05882e-008
6.026,-3.01373e-008
6.027,-2.96862e-008
6.028,-2.92348e-008
6.029,-2.87831e-008
6.03,-2.83312e-008
6.031,-2.7879e-008
6.032,-2.74266e-008
6.033,-2.69739e-008
6.034,-2.6521e-008
